"Compound Name","Formula","Mass","RT","CAS ID",BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9,D17-2X-P1-A1,D17-2X-P1-A10,D17-2X-P1-A11,D17-2X-P1-A2,D17-2X-P1-A3,D17-2X-P1-A5,D17-2X-P1-A6,D17-2X-P1-A7,D17-2X-P1-A9,D17-2X-P1-B1,D17-2X-P1-B10,D17-2X-P1-B11,D17-2X-P1-B2,D17-2X-P1-B3,D17-2X-P1-B5,D17-2X-P1-B6,D17-2X-P1-B7,D17-2X-P1-B9,D17-2X-P1-C1,D17-2X-P1-C10,D17-2X-P1-C11,D17-2X-P1-C2,D17-2X-P1-C3,D17-2X-P1-C5,D17-2X-P1-C6,D17-2X-P1-C7,D17-2X-P1-C9,D17-2X-P1-D1,D17-2X-P1-D10,D17-2X-P1-D11,D17-2X-P1-D2,D17-2X-P1-D3,D17-2X-P1-D5,D17-2X-P1-D6,D17-2X-P1-D7,D17-2X-P1-D9,D17-2X-P1-E1,D17-2X-P1-E10,D17-2X-P1-E11,D17-2X-P1-E2,D17-2X-P1-E3,D17-2X-P1-E5,D17-2X-P1-E6,D17-2X-P1-E7,D17-2X-P1-E9,D17-2X-P1-F1,D17-2X-P1-F10,D17-2X-P1-F11,D17-2X-P1-F2,D17-2X-P1-F3,D17-2X-P1-F5,D17-2X-P1-F6,D17-2X-P1-F7,D17-2X-P1-F9,D17-2X-P1-G1,D17-2X-P1-G10,D17-2X-P1-G11,D17-2X-P1-G2,D17-2X-P1-G3,D17-2X-P1-G5,D17-2X-P1-G6,D17-2X-P1-G7,D17-2X-P1-G9,D17-2X-P1-H1,D17-2X-P1-H10,D17-2X-P1-H11,D17-2X-P1-H2,D17-2X-P1-H3,D17-2X-P1-H5,D17-2X-P1-H6,D17-2X-P1-H7,D17-2X-P1-H9
,,131.0940,0.65,,282598.236449655,256730.218474579,101287.52826004,47081.7870713501,173164.022501069,44410.1841589203,114180.558923979,40911.147323143,36364.123328186,86276.4536539307,55963.0510935669,89423.1114578552,28807.6888845062,47496.3979541931,34483.9821568604,127853.376391144,30230.7964223633,41631.483131012,90226.4628476257,25229.7095579681,30770.6829432526,30676.896206665,23157.3110479126,28357.8162359238,24782.9171785431,24583.7593959808,25155.5040014038,34841.0120314636,54259.1798731842,25970.0928834839,79112.0247016754,46601.1503020782,40801.295688385,24231.8595411987,33892.3871010132,43109.2509191895,45036.1385679321,20328.0279632034,27362.2180743561,25451.2117973175,59320.0299408264,26033.0473986511,25299.1696959229,28660.5750826416,22502.1668212509,223777.345133082,40323.9045998841,209555.288161671,139577.215589661,108870.857253891,134524.762433929,87710.973052983,51126.4329759369,212857.484592449,35634.0634089356,35398.1507861633,34639.3045497742,94103.3872259955,36839.5069261627,28935.4269042969,29901.7025898285,50215.0601061249,76475.7106805267,43887.5546205444,145555.80094713,38357.0874626465,40222.1818944245,140486.693251587,56142.4057874451,93209.8293242951,149938.911705395,96397.9431208496,33364.2000949401,52973.0573864134,74886.3033930051,39409.2110064088,47071.069059265,50901.345851593,40087.8538968964,17897.9248404846,102608.389223633,42660.4030908508,44513.0477685546,36347.9199108583,70715.9573325194,26115.1329034118,59927.4162080995,19094.6861365357,36664.4894597473,35655.5512618409,47513.2022949982,80224.0493245851,48842.1605934447,78030.2534500734,41153.1259685059,35566.9008543854,54131.6847431029,31435.8154443664,69913.8984407957,45273.6877055359,29927.7305481568,36304.3718522949,14394.9502603455,16023.947524292,34505.3196278992,16819.2338112793,14994.0581929016,18788.9753912964,39108.08349794,42000.3196243898,32064.555359909,43355.1460922395,45662.7592279357,38499.324781723,45378.0201520693,33492.1130370789,35003.1969676362,12541.6206146851,14771.1376575928,20704.5337952728,14875.7430209351,21796.1113035279,16692.1113321838,9831.1964794235,16909.6130585937,28468.5618730773,26553.1026792145,39678.5386361694,27201.957289978,52867.4414621581,59032.2357680664,53382.4515756224,21384.3735605164,22873.1904925842,16226.9405684509,27083.8896748047,26504.2736860962,21009.3242781677,25150.8670141603,59204.4244605712,23851.60991362,42137.9210328978,40930.5379175414,44459.9376877441,13551.0942302246,24671.3552020111,11972.1371988983,10715.5453921509,19517.9750842896,22801.5671763611,5787.20171759033,34320.6620621338,10354.4886592102,24448.011888916,13881.7443854981,14120.7035731201,10700.7894455566,19099.5312469482,14379.6475395203,11473.7359037094,13105.5193209457,8806.73822253419,18313.1786113586,11500.6304331207,11858.176713089,16287.9512105713,9626.14144081495,7957.40066748046,12936.7013794556,7434.62801393127,38542.6552146912,9847.16232192994,14224.8649688873,17678.7002094727,19325.8507576599,62153.1090062866,42032.257164917,20325.4092766113,20450.1723094483,36056.3270856323,14691.8444864197,18556.489289978,12841.1411613159,15646.6695651856,18262.409341034,13306.4127041016,12934.814901947,15147.5244098877,24380.3057160797,9507.86262353516,13477.270164299,24365.140973053,8325.54140908814,24272.0997564545,32311.5054752808,15608.8995884018,12225.2617425232,24538.6363221741,20279.717861145,16096.1493017273,10470.7932546487,22258.8556574097,22484.3814263916,14019.5398201904,15437.5226483154,14306.8860172424,7792.59149514771,17931.0164794922,10701.3871138916,17526.4090482483,9441.9396427002,11541.5149276428,15084.6647682037,18766.4063592224,15757.4738436584,16037.5253276367
,,154.0693,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61483.3074561386,56965.3653346253,166010.070634109,65727.347873932,60964.5784421996,56027.7444484559,61162.7407625886,61689.9569573821,138368.598909943,63665.3114005431,99987.2047493896,54173.4900466918,63181.3311939697,50021.8137957763,53103.2663901978,48184.8574031983,52147.2647514038,42020.8066197358,63255.0114771119,138650.432475281,140160.998434463,143933.797828857,117922.267668213,55952.7140764771,66586.0803029632,40544.3718255309,43094.9688980712,56015.5367896499,52836.3774115906,42275.1587480164,,,51484.826664856,44649.1608092651,43144.5094454956,55890.302279297,50587.8920815429,111736.110011414,51415.4918398132,112635.190584625,53930.8069671935,54308.2495707244,49936.6580322877,39114.518184082,48978.8035261231,49902.5348673706,51181.2137236023,55085.3991969451,48642.9723918153,43458.9233477784,49021.0094170533,40746.328389038,,50417.2560796356,51619.4159926759,54718.8783531188,41543.5949187928,146849.479864014,153028.892340454,61429.0029105834,,53859.0853511657,49182.6930950927,55767.7664882812,55967.9143240357,60601.364279541,61375.6162829286,142197.570881226,46532.8239135133,137339.814317932,139275.223382233,57580.4365679778,124202.731774979,20837.2863081665,121328.104015533,110814.06278952,27500.283271698,22080.606433136,19256.2107597657,107850.651401733,120549.905921875,119942.153677139,105691.672309326,29799.8932885437,21577.9791331787,107409.709217194,26919.1385064697,22038.9766729431,102644.315249817,25725.8538640136,22563.9955665284,90961.1060971068,96099.8888146361,92696.6266541213,19296.2712201691,99175.2100430605,18362.8438579101,99965.6586221618,22980.3569115601,108868.375228668,104864.372901077,17294.1552392578,97979.5046108093,154353.980472656,96832.6094381868,19767.7440836487,154865.002770996,102124.909540008,110946.830274811,87446.9763333434,23860.252984375,22083.5977776489,23407.7411997986,20384.9030136109,96630.9815929565,,25506.704405365,105580.875135986,22563.3126978149,104514.585626953,101078.749933868,23579.8699236297,100690.521680847,22651.5113591156,83769.7532534181,108329.80178833,32463.2952324524,99701.7280161135,102755.043421875,101419.557513275,18828.1419500427,22664.6101264038,87825.5495195313,19138.5033481216,98885.9992810668,134552.111652191,125185.798211975,27693.6515847931,122300.924070786,109735.770168945,111941.306714844,118143.577866211,112475.861648194,113791.020859375
,,438.1609,6.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10727.0721487427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184578.236883896,,,180230.756566666,172477.349308228,,,,,,,,,,,,,
,,318.1819,9.99,,6736.62836857603,,,,,8679.47695706179,6851.1578417358,,,,7510.19722576912,8466.948177185,,,7978.52297607416,,7279.35115447992,8551.39291159045,7835.07021917721,,,,,,,,9258.57550323481,,8983.49965905758,,,,7735.1326652374,,8606.387550293,,7351.29112164307,,,,,6781.28078100592,,6749.06495288078,,,,8172.52097135935,7969.71306317137,,,,,,,9685.98983276365,,,,7795.82340087884,,,,7994.08405392461,,8623.24693501286,9867.96550820926,7958.69272044368,7180.31931170649,,,,50574.6095929717,60099.9716863097,63128.9688591618,64814.5559425651,58209.602574646,64428.2057912594,63260.3878037864,71152.129793183,59018.146282745,41943.2493682559,39155.9176665036,41446.1314714351,72684.6384931948,52151.7874063486,54616.6557154079,56312.6478449253,57386.8787656562,37046.6496716156,36066.5766797179,35559.1220507511,44747.9797435757,38996.3942305298,44249.7107169804,31093.6646431272,48229.3422787172,36666.1280540768,35138.0500998232,50077.7711472169,45865.1276582343,35090.2667559359,45990.7246859441,57161.6018528064,57740.4420238041,45896.8119397124,49177.0090556031,57648.9316932524,43599.2143217778,40312.1551620558,42231.4480883787,48815.3153930054,71471.0605697021,48122.7917845765,64573.5697637327,54366.6528905637,35331.1568265762,70462.4085981597,40473.8806690293,31743.9098167111,105213.693729799,81019.4317035212,95918.8598513496,141444.153151855,196348.133243194,48601.2179341358,53175.1427218936,74991.9538505788,59407.3715231934,77956.6960034175,82924.1603609768,57359.960821961,67909.2397208868,72540.0301163937,59571.5361520391,49199.7235527646,40570.1938978271,38214.6134716033,65955.3106574706,64334.5275282292,56058.6639770971,63064.9498167109,56673.2685018614,49219.8829173588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,225.1722,11.70,,191333.57379344,49779.4406972356,140128.465296889,70610.1455392029,79487.90998993,127140.3045445,152277.337460629,75369.4341216086,60388.0427659612,147303.133617965,67959.8011694938,132487.026393479,108932.226506866,94152.7296949457,98556.4447276152,93665.6994145194,88962.9145632789,69776.5577675247,87960.8710433358,43819.7835733337,206406.058987059,56178.2848800666,35248.8554047244,97166.8121249393,81997.439703125,106208.255187134,62205.6576905829,82538.0556968075,73978.1002760614,79613.7983874204,63294.4299742429,69733.4378536371,43203.6520338139,37261.8784723209,113435.219958668,41178.6020562742,64098.169871399,50710.6377790532,122269.354544425,78080.5233528741,127213.91801477,48423.7604084171,61396.3572624209,60918.3573719788,41313.276826996,63391.6786433112,75357.7025282594,52679.4570685346,89725.0147695163,79420.3367168881,61332.3338170168,150117.456939881,64384.135081544,107480.226576447,75717.3350559087,209022.711355223,102961.646856385,127592.182829078,99297.3172478332,106792.213530504,87238.1483925011,149399.585253266,78366.4587267759,189700.706802979,93808.6117195745,113770.772610949,154193.127338747,95983.12143515,93470.3261827094,86962.9301490788,154962.746897217,139443.43871666,,,,,,34281.4857734374,,,,,,,,,,,6190.96587890636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34747.5632484356,58670.7549323726,26305.8748831942,19498.2995581663,18390.3581438598,71186.3884084478,84358.4195761412,38914.6402279969,30057.3974619142,33066.786307861,17228.0018555602,55535.5248607789,32844.3844413755,40508.2518734132,25588.1942192693,19105.0070711974,13019.3900920714,17290.8426310729,34854.5880588685,32857.9449722634,35042.1679807889,33660.4348442691,79152.9808212745,10892.4370973968,22095.7325180814,23488.5783858034,16805.7199526062,40864.9648490224,63298.5502322242,12734.9466809082,11214.986973526,32724.8392077943,37819.9819412842,52203.4031410519,16661.8015192108,27783.3289603273,19159.0284212186,52853.9930974728,16914.258062378,14676.1715006637,23064.5190065307,26661.5624829561,26140.6233150635,39706.3703953855,31708.4357277524,48336.2672580256,32740.8095780027,25603.7820604245,12901.3027512207,9120.79301365652,18386.9306663818,13996.8946896212,12503.7972920836,16757.9124664307,13163.0661173402,8766.25666676329,16567.5193825227,,,13224.7394140627,15103.4185341492,19093.2663175964,11540.1330477295,7360.36315731812,15497.982692108,24309.0370079039,24141.7525460813,13525.2365526124,26241.1899971924,20615.5185108262,15514.8058620451,15231.8464462891
,,276.1229,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209974.374943603,,,,,,,,,,,,,,,,,,14206.2487592163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56645.4082441407,,,76420.0463964845,47522.1069062498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,503.3499,13.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158819.890329366,176416.107088955,172211.346869831,147690.658470179,172921.093045514,169279.532406742,177624.746827237,171540.702087433,170296.683326473,172739.093180773,162802.425995161,163039.20090434,161102.988020371,156409.942250092,169861.693758763,181140.454432431,171555.783468844,168360.477981855,164616.85039374,171159.875718094,173600.299467194,164282.482927099,163751.471324576,160988.895385406,168233.942802598,174598.338929967,169505.380777756,164619.677291748,183625.524116048,182749.613955057,180385.317145825,169325.481028527,181540.022418765,168660.26663025,174453.397481735,173969.777087173,177676.475124549,188497.016788752,189300.448396652,187693.396758422,178661.178510978,190832.402611815,165668.834041734,201215.72326063,189127.847323243,186580.912575078,189473.190729093,203306.377803241,184556.218629759,183134.405954118,196691.589789296,204356.908815496,194160.625163067,195667.015667802,199910.637598275,195237.831764828,190219.788825052,183397.729212418,192882.42633466,200105.056716587,202178.929586665,192488.051063961,187242.484697161,190954.683937535,204455.631348517,200911.238028911,183045.259909042,201517.912296091,198455.514838452,197962.023697713,193343.04695417,207379.294131904
,,447.3295,11.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12177.3445989989,43680.5844620368,23646.154341598,26307.4629165041,17584.2332687987,26001.9512229611,46719.5628170162,55797.9203186956,48741.2404712444,30101.9138121339,25140.2337249759,30564.0402194979,59377.0889218146,35207.9114051521,50365.514280991,47940.6303378301,,24940.604859436,24414.3201555178,28706.2269664917,29367.278885468,10111.3527359927,16348.4018252103,24119.4961703185,35727.1440588606,25191.8034601135,6642.49940478532,24030.0675805052,31338.6213648144,10319.5155180666,31269.4113347318,40260.9674707636,32119.677644776,8145.2136273192,36447.0602091669,42648.4816663051,28916.886055176,27040.1924019166,30384.8463508299,35691.2340561523,49373.49056836,35491.9270218503,32026.4346355127,24008.769996018,21271.7737470704,45131.4941466368,27407.7414478455,6344.26658152763,75858.203093995,63071.1540816345,76642.0672234503,120548.884391601,177100.037952753,29700.0133066403,9789.59089796464,52514.7754887391,47588.9218810431,46400.5390222782,55841.1922077023,35613.9414406129,41437.8522855226,45954.3629047855,40886.4959029541,27471.8102093811,26639.2149950558,27140.7421458134,42262.7060428166,40421.5760698239,39766.0515693054,47818.8067059628,41590.5618341671,34440.2631894382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,228.0931,2.10,,1054163.34341255,1052378.110393,1014104.06288385,943491.611196681,958232.933099226,978380.221233143,977798.068776693,964916.952126411,982664.737998392,956431.970972021,914379.56558993,912370.661728187,930985.55036242,894360.515511984,885143.04070754,939327.292185748,911883.195891886,895974.25500528,983345.182564902,914593.003167128,908825.078305942,946805.418736703,954713.799414691,907746.293910127,919322.743420509,944820.516346737,885090.385346735,874991.931989908,884975.503272301,836163.139878447,832525.56331154,868340.520847359,868361.452316086,902696.906276924,863633.06744798,811549.760335935,870595.642471868,904451.423063066,888371.664479821,864397.421459425,887837.661982994,915806.528989004,875975.396701355,842065.05771181,822589.789275435,1042179.265494,853998.726021364,878424.550113685,938606.97306153,955920.000933089,943434.758179064,939378.386787248,856147.625653314,881677.928270395,1019693.88831634,910735.957305062,929127.521564452,1017840.88804125,938079.74918343,909877.872421135,953406.881165499,885345.797763279,959819.120660591,989476.784360813,986813.864965422,842639.08801226,985641.178227818,943772.382099486,950552.452906965,947356.667670537,957425.499252138,920851.369111204,876574.595755939,926975.508974513,182451.36857019,941852.249058414,943507.656970129,937127.585304458,901219.735211748,933252.563245774,922743.502539822,857664.750151942,1000723.23085494,973408.257937738,944300.717806386,928014.660157671,957884.610733262,980831.70550535,948433.117030399,893902.682472561,169097.840098153,912898.871335542,1003850.78358096,924662.710022243,915339.058352863,932150.219104741,951813.078931905,934343.882435374,941815.388124002,886145.805714731,1009278.57663626,977739.05893175,153393.584951994,854155.444801949,986227.063329219,866292.608668778,310531.416417337,158493.687086365,897706.574730042,938998.08318581,443557.844126754,973433.308934542,947589.696652877,255874.339007135,946318.790069658,1007399.23986261,877963.89883973,927767.088141387,907215.669803264,937823.419458908,258755.053961021,923994.673372216,974329.981930795,898870.706347703,933818.637520302,129217.600114549,898745.471328397,160542.50100586,962776.237476001,535609.656482483,228701.473301936,985466.123923445,1008855.54068456,302925.657762992,232677.735267509,157088.869319289,942823.93322355,936876.247639017,947679.24919257,944192.241920798,173743.146502221,926409.077146608,965643.162237875,941230.969149299,756635.915498264,790824.166822407,798193.806558987,725142.761055831,710717.955329207,750808.119519379,741268.3141741,748349.023577264,788419.225482951,802091.738713114,813572.724036355,789883.725950734,770433.688598068,760491.038426106,787454.190752945,780714.093152243,777758.151067141,746324.743260283,708021.102063122,744304.350433216,751076.222462936,710528.125390211,733727.402754328,107890.383662231,749793.54793846,742174.215879077,731216.86775503,740817.836401487,725929.198009936,720855.365184623,731727.265669086,694961.223526516,692960.724989264,721723.860844879,709304.453546797,701651.390501175,710563.062626465,725781.924598065,711122.289473575,716610.377906055,671782.364737834,682999.704030556,716439.354859684,676587.313003436,683355.192212653,686107.224901395,697531.398504985,722849.756431088,707986.204159736,680378.040259688,696509.807670904,691121.919126848,657118.38193404,682463.84134,703912.771532955,693630.904074461,727567.006363268,739618.530595136,750098.162155254,693598.300131769,681655.38179845,692708.854086076,703402.807134722,734936.507751178,784112.591613488,744427.326568829,790893.18041712,797485.491059666,743596.588652213,721938.195366818,761791.951442213,768466.627391109
,,775.2231,13.05,,237140.874994706,26917.376391388,25488.0846141434,35411.0603955536,52226.6133282472,37261.4364150237,35587.8796531218,38378.4137197877,33378.43755307,29169.7999086074,21889.9195738068,23328.4682299804,28727.0949645691,26017.0317243806,26117.8377253876,23492.2092658081,22698.0627522887,23816.381394043,22039.2038016968,21152.0034114685,17897.0088514099,25877.1436450348,23346.0753023529,26226.0936503372,20773.9615335541,22498.4534873504,20969.3143117981,23561.2074450073,15204.6125822754,,18231.5911367798,21986.4669639739,20714.2726330643,18326.8556997223,16241.1261158447,15807.1207329712,18400.8077886353,13620.1623674317,,17179.9073417588,20433.4567256165,18540.6722133178,17539.0414319763,16657.3486368713,,15460.3882473602,15316.9072074584,,16469.1088490143,18078.4643019409,15704.1522398071,15528.8615829315,,,14565.7200671388,107918.221213638,39801.9740506837,,16888.5142784272,16039.7768574829,16993.491361557,16115.8859299316,15735.2757850189,,14781.6599634857,20461.4940588684,16638.1668838806,18451.1492248535,18268.6746375581,15803.2093982238,,16393.5431179504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207313.408201615,,,33730.2369023895,36720.0929787904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,496.1209,7.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29327.8573814239,,,37424.5798646241,47088.6640478515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190903.738231826,,,204540.027112007,194197.03044514,,,,,,,,,,,,,
,,154.0711,0.71,,207277.499452301,170267.568651962,160797.702461334,158382.974399475,165410.424994911,153105.858462006,164892.048952637,145358.419669916,159118.731197174,183460.668511032,128484.501312012,141509.798767609,135577.713632324,141317.055621216,127909.469108765,143049.581298309,128932.812119278,125224.709978973,148275.303547531,122090.323281464,124506.086441208,126301.809552002,118708.695077393,120007.219552963,125832.658246506,121148.521539749,111636.347918274,124260.952450134,115902.975585266,111297.531788483,122392.52891835,113181.196135773,111315.622337005,107063.546933658,109965.097752548,103353.501621933,128564.268335968,105281.943308083,113568.696190552,115149.243499435,112772.848678558,111302.499520584,114318.555291107,108855.782053009,105003.872819153,156214.130810931,114713.290587997,120278.743459335,136900.783019318,115432.547109406,113413.834911285,115500.770959335,109996.666741531,106834.649701057,140012.711759567,110551.341455597,118095.715738464,134503.192759552,124560.341497406,111030.118279465,120936.599067383,122903.125224915,127491.994720871,160101.414263763,140711.081654449,122792.901428207,137678.265884033,149086.802562607,143091.375658981,138498.463848724,139870.775836517,133185.80802356,112703.170567261,137277.916497528,49959.4779733887,112976.874489899,126053.652544769,138608.869726761,113740.06604512,122214.342789001,55901.4871265258,79811.2068971043,79665.1812128905,118066.186831543,115243.886100342,104455.880196076,113718.9792724,104654.646902527,103740.251755005,107603.235053314,118609.65984732,50437.791972931,126306.506581726,46489.8466901092,119206.834025702,104318.568040131,109716.215261536,109578.747062927,124781.831747406,169324.959429764,107129.506713867,127415.709866593,140163.635077515,137706.909129273,105450.993097778,95102.3527753907,110482.293371399,103081.96501326,121633.825330841,127022.762965607,117955.647140915,135926.705953247,131345.217351242,111876.787661133,116955.631054962,132911.884741425,110363.015274719,111587.002471985,113730.348302368,111017.839975891,123320.913746033,112418.15606253,72491.1813758354,103037.880038223,126281.471869475,112268.90095874,114773.217097595,137204.893572281,124627.685036194,144526.245230591,132293.111901672,134245.733561462,157125.965360245,110647.119894898,106631.474158203,129090.253639084,89074.1418064901,126797.096713959,120528.292891846,35060.518417308,125343.011186157,51361.5269515381,122890.036455322,119530.766311646,81928.2236508179,181153.247233978,89059.1299349517,94096.3811288451,172077.71324469,178950.521352265,159527.657620697,171900.928409851,76853.9894523011,168951.03071347,155706.196346252,153408.286166199,153590.022934845,84014.2204497069,110334.329379308,153289.598272614,69464.4913947068,154156.58184137,150622.811472656,150324.282697266,163182.012709946,74565.826622284,112507.696564616,110039.637712713,141021.693066345,75228.7918402252,155902.256727936,155749.93838266,73393.9471345977,152557.633516022,151611.455025696,15213.8248462043,157816.401292694,144009.28081778,92364.6886688386,149986.737045044,71710.8840798341,82414.7337136535,146284.391633637,100051.813409569,142050.478324829,128131.227051636,74325.4374485779,153631.935631714,146170.0057202,75443.5280072326,136229.922954071,154164.449870453,145154.412079742,151071.256582306,66552.4704421998,142049.078006622,63613.9275475158,153494.267308899,108810.712757956,75203.7334311828,147485.271235611,145473.040511475,145968.539531922,136408.945553971,81828.1694810792,142739.901144531,157463.354383942,88602.1908941804,54564.4145873134,160252.994925125,49330.4597718829,92821.7184184571,51399.0745753885,82413.6341025697,50039.0373808364,90542.4485750427
