"Compound Name","Formula","Mass","RT","CAS ID",BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9,D18-2X-P2-A1,D18-2X-P2-A10,D18-2X-P2-A11,D18-2X-P2-A2,D18-2X-P2-A3,D18-2X-P2-A5,D18-2X-P2-A6,D18-2X-P2-A7,D18-2X-P2-A9,D18-2X-P2-B1,D18-2X-P2-B10,D18-2X-P2-B11,D18-2X-P2-B2,D18-2X-P2-B3,D18-2X-P2-B5,D18-2X-P2-B6,D18-2X-P2-B7,D18-2X-P2-B9,D18-2X-P2-C1,D18-2X-P2-C10,D18-2X-P2-C11,D18-2X-P2-C2,D18-2X-P2-C3,D18-2X-P2-C5,D18-2X-P2-C6,D18-2X-P2-C7,D18-2X-P2-C9,D18-2X-P2-D1,D18-2X-P2-D10,D18-2X-P2-D11,D18-2X-P2-D2,D18-2X-P2-D3,D18-2X-P2-D5,D18-2X-P2-D6,D18-2X-P2-D7,D18-2X-P2-D9,D18-2X-P2-E1,D18-2X-P2-E10,D18-2X-P2-E11,D18-2X-P2-E2,D18-2X-P2-E3,D18-2X-P2-E5,D18-2X-P2-E6,D18-2X-P2-E7,D18-2X-P2-E9,D18-2X-P2-F1,D18-2X-P2-F10,D18-2X-P2-F11,D18-2X-P2-F2,D18-2X-P2-F3,D18-2X-P2-F5,D18-2X-P2-F6,D18-2X-P2-F7,D18-2X-P2-F9,D18-2X-P2-G1,D18-2X-P2-G10,D18-2X-P2-G11,D18-2X-P2-G2,D18-2X-P2-G3,D18-2X-P2-G5,D18-2X-P2-G6,D18-2X-P2-G7,D18-2X-P2-G9,D18-2X-P2-H1,D18-2X-P2-H10,D18-2X-P2-H11,D18-2X-P2-H2,D18-2X-P2-H3,D18-2X-P2-H5,D18-2X-P2-H6,D18-2X-P2-H7,D18-2X-P2-H9
,,760.1520,5.26,,250211.068235246,256382.656863328,254933.367795639,249289.667361572,247641.441638947,248314.64536084,237788.465612274,247382.936511153,246351.157705964,240674.641898926,252199.1430896,254993.309345993,258632.008180268,249255.542634643,255912.346774292,249064.823469727,250979.587448869,239076.701232849,248690.382025269,246606.274258087,241837.413362059,249139.933651734,245538.701435921,249864.929191651,242973.811985657,252589.222897003,243619.641290772,234476.235393676,232429.087357727,230621.110117997,223810.822164612,239211.653960571,236338.594632446,233465.419535827,227701.818468505,222294.13816211,230411.735549561,213143.860959596,225583.334388489,211876.569923218,226800.415285767,226322.745423095,229396.371661744,226966.051099121,229785.405300293,226877.149892945,217693.992990967,217103.77451123,224793.424994691,224838.122450561,224896.509377274,221755.402624206,215890.372617416,216998.738060043,223703.857630371,281598.116548829,205392.311460815,228225.990342774,231883.44823474,215713.568836213,223555.404807922,213943.541910828,225155.899567329,202622.234077149,217204.600404969,179111.369181885,192976.025834046,195621.717824616,205692.242318482,217455.970811646,212075.711288207,210007.917572861,64258.6449528809,45975.5030966341,47029.4795358887,60918.2561259002,48984.1133548584,47276.892815979,47310.7723900147,47575.7731462404,45581.562949707,47049.6288499753,50793.763183029,50517.8463227231,45295.0207648165,46648.2425587769,43051.0673842164,47490.3550749053,49106.9615402831,45187.8186503907,48073.7826603089,52332.7070259704,54984.7798143008,48642.7105643922,46031.3363705521,47355.7878887331,47647.9593206787,50288.683638855,49890.4555267947,53987.9644475098,54690.0819358827,57427.4911671143,51234.47875531,51017.8352677003,54416.5314755248,53239.4767707059,54343.5351470032,54958.8354534757,55043.8923601075,52172.4364987794,56984.559216797,52155.5827509765,55987.141673462,56210.0893531493,53201.0960119629,56012.7386499634,48161.555619339,57200.0662788695,55554.0512817384,57095.2279709471,57257.8756921996,53224.8912885743,50430.9264567564,51621.7439270631,55669.9155824128,55750.1327680054,55707.612957733,62541.5430098878,62825.0157283935,58363.7711747132,60478.6220417481,58966.1081981507,60400.7517558592,58894.1350001527,58125.6397474365,51169.129772461,59155.9875662231,64912.9437904814,26772.2302422181,50451.2006359558,59448.1620864868,58351.775401123,60623.7327813723,59512.8804561003,26995.0778735658,29651.1348213807,29950.0143825073,28703.6250040436,32040.6673130036,30672.0562001952,31023.4340983886,29263.1079799805,27239.6613067323,28699.3826666259,30387.3659057998,29534.9557259675,30331.6364853973,31464.5665177916,28480.1574447327,30937.4389864502,27666.2428624726,29531.4768372801,30120.6424378816,30443.5061932068,34180.1398810883,28400.3052189179,30595.6475356446,27872.9742319336,30107.5163405457,26952.2114794616,30029.4056260985,31904.084825409,31006.9682436524,28991.1287131958,28340.974907959,29978.2491473389,31194.3526586912,31204.9332286375,32072.8892470169,29008.5263964844,31719.2133121794,33431.6464980469,29273.0457801512,28138.8819467773,32263.0887150879,27411.6676278077,31425.600598999,32795.1915288086,32634.7503474884,31234.6507204591,30993.0259392699,29949.0614207153,27894.8603284989,29560.9090071411,29205.1906600342,26843.4501764832,30053.0720690001,29504.255990738,28836.123173584,28746.432765625,32038.0554792479,32904.9957535097,28761.0522582397,30335.9452782899,31804.7727005921,32233.9956932373,29977.8555932007,32336.0536963349,31223.8853840789,31593.0135363771,32372.9667247926,31979.9190173949,32957.313303772,30587.284846588,32850.6845159912,34525.9465918274
,,498.1354,7.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62298.4550956114,,,115232.62153154,132013.692749807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81062.9626354179,,,327756.265216066,293560.432451383,,,,,,,,,,,,,
,,181.9807,14.69,,228915.887389575,204740.636561689,205545.968571646,222594.839704395,239540.440118353,192413.693245096,184235.060269536,212447.851853057,194543.468226807,196687.211232979,181024.302789871,201235.349100302,210883.287066816,210578.962746619,192849.072854237,201297.82009763,208899.701945801,188622.044325569,233619.835478716,207372.411847041,193618.462258458,214512.776107838,184813.222972387,207889.470205974,213482.706935869,179885.354177858,196270.468145811,195419.164803139,167597.625774149,193744.950078743,217118.774175693,215648.31634898,197480.873254507,232381.472854175,199183.059906762,180390.434490765,202471.525801429,188019.896560867,192630.190355461,187860.465533086,174295.142572308,178645.938025876,195452.162700321,201493.779750423,216604.987081207,224223.2975182,198538.309098962,182723.398669235,170446.055461609,203590.536849505,237262.384214243,224352.703991691,162872.946871499,187296.211178858,196542.751325875,227578.577999129,199970.730506074,194625.678850839,202896.197855598,215651.521728894,287893.859967712,161625.56395368,253695.163082652,207883.548623192,228332.143674631,199002.571654335,233266.023294204,196400.258534371,204612.668393284,216167.051945428,198426.452537608,232526.369804372,,,,,,,,,,,,22564.2303681363,,193379.570158437,317093.597319177,,,,,,,,,,,,19781.763857055,,12144.0376275994,,,51172.926964242,226577.095841845,,228921.39942197,194846.401367387,,,209175.189331805,212082.152174368,,,,,,249560.122740875,,,,,,,74010.8538887844,,,,,61182.1217438016,,254298.862726629,,,,,,,,,,,,,183294.758128623,224088.553957716,231062.853893718,149280.800724962,234900.711195825,219286.080293864,284749.513814151,235735.676558861,179359.873496839,177020.206590964,183504.367980812,177822.503577665,185001.26284251,185911.522787169,164794.412936768,157282.572203531,196032.690243054,166558.470507346,231407.398466692,234584.324497794,171561.116050382,230854.727517825,222010.286153792,162869.103307944,159509.089780504,190616.474935418,220054.973757473,244004.623713486,216023.523593013,209915.189637084,219299.809386614,169172.679871705,242653.460873756,214284.71786554,157438.010407593,159898.77926603,159615.600302322,247202.757450169,280102.152018951,191065.971811756,171698.758614699,275903.139125651,206674.481806315,180816.919080968,126373.386022479,224999.633413342,169354.905843791,195060.436953378,223583.619329341,236983.844501325,239605.814239996,228939.820385905,169123.225505344,237537.88287701,150762.778865548,190790.54188048,191370.895059085,195953.129892842,185601.812795731,188262.535538866,188084.569135347,223454.788404106,228427.009151904,207192.115902816,203567.905355097,218672.542843621,198413.403090202,139446.307324997,209100.163441891,217787.210982043,170142.42515589,230804.333548874
,,124.9783,14.65,,137972.672114468,132915.424034453,178196.1966167,367612.708516376,261503.904980417,197890.876027523,199844.907700572,268534.406416,241344.866484146,120639.241361129,215442.858007231,244772.713762309,260912.852971645,231897.509589728,130292.09661076,198010.534404265,209329.011965203,277288.071839401,207857.543956817,289889.723164396,165736.640884067,244170.098589882,223996.872185669,205099.139734054,192987.657580705,229489.23042876,219514.931473148,248843.223454701,216020.399272659,210786.182101843,221618.456654016,292491.81952802,211952.218494839,202942.815997858,147750.978759088,206872.642624982,248623.142530512,231666.875976012,173898.987260478,190433.398387455,650515.710122353,187752.574884554,145525.644916655,351599.253919535,174045.51194195,147769.475206032,243411.915019241,203100.658693356,205486.902415831,212936.368696288,146565.923452559,171719.578270788,171962.023555662,225777.539459177,204031.784245604,146325.559748579,182148.506334794,225241.420578401,279343.48393783,261245.204697274,486443.290612589,172091.528969238,285810.453922186,182995.00838654,128396.842374023,158360.243705313,196052.498302426,212901.079107318,131170.412202149,249566.16197909,204245.541800009,375229.057341011,22359.0579217004,25142.9635080615,22677.9355780865,25940.4332529212,50747.0587168203,66045.7029780324,25999.4622392569,27916.8220195314,22944.9947497266,10458.0684965053,43614.0026852798,82311.3511750163,78588.3283894023,37019.6724163939,305748.196439362,51604.6038169073,15555.9458589848,47371.6820712891,24723.4743688481,20741.5080604417,15665.6980348633,14078.6622889993,24059.9562492763,141005.871353121,127671.463576671,28599.5810278002,133519.132339837,19189.1029162925,16853.7340536101,19508.4977473149,35581.6366566094,32024.1802127905,12603.7100245554,36940.019565443,10185.8340377606,32299.7536870474,28420.3438535702,14505.0859827891,21577.886760166,9614.8684336062,61520.8444666728,26193.4161595959,23030.5043201649,726.165324218734,10999.9221020511,72312.2370153805,162272.617643475,31322.0222998919,30349.4991382412,10902.747388534,88754.8094312064,57536.0983669428,19441.7526336193,14256.8445298763,13753.8590771484,77025.859934204,24849.0755855786,,51249.7140281007,14207.5256334606,5365.95425646986,,30008.1018570412,20886.2448015974,20307.2231372726,92503.8382551846,20132.1959604495,48423.8798422785,167049.213493469,,9596.26209838891,45158.6021257879,170350.356047566,193072.168956045,194360.437756811,176008.130671558,199034.18901156,182726.435662409,238334.557069665,182722.564990676,122054.556377581,265835.62103098,151598.414637531,135116.319176046,126081.413288867,193726.895035109,196069.62327637,183861.894179699,137911.623513862,187658.490405508,185357.857351465,249842.04947261,167431.986376463,192415.430763225,190509.944204189,206519.978478529,150379.337992518,124203.882834555,239469.92120531,238064.140965152,215495.712367962,208124.342324087,118521.984507768,212428.901945718,159325.685399894,150884.187370484,160511.112105859,201323.987037962,174460.919599365,194517.097320614,133165.942512794,183960.740685248,181518.85268171,188551.157719576,141390.510708548,171079.229467373,171730.233667833,188228.796094392,183723.796946604,128795.008078077,195356.353018635,191874.169080763,259176.229882712,178546.50804543,124998.832051499,179192.072226584,147576.934311314,188241.901935234,149360.596006947,242630.285777168,179412.549466209,146830.218345001,189185.972242404,164140.569840321,163744.060148335,156070.620786415,123145.301802496,154207.886114367,172877.326822631,245423.8897684,236637.086503886,155073.557608326,115815.971250193,166816.941914355
,,181.1150,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36300.0114724121,34719.8217782593,35264.5633579102,35151.3667074585,37952.8796242676,38796.8210451965,34771.280230835,39017.7852862549,38843.8769580231,34924.9879996033,40660.2302231293,40006.6197866058,36289.9521157989,38253.5065594482,38632.6402212525,36490.3769832153,39660.3532312012,39566.4461388092,39301.7834210815,37095.9042568359,39936.0415372009,40655.1569078979,38819.6221738129,36184.4966755371,39136.61144104,38565.0166069641,38306.3977162171,37383.0483549805,43573.3181773071,40665.2356062012,37922.6390457764,38953.0247005005,41510.7816649475,37521.6610965576,44773.8484213867,40127.3071505737,33193.9635726776,36022.534953598,40995.4718460083,42904.7072963104,38492.5641363831,41931.1594053955,41748.2622695312,44986.5122732544,38020.8887929687,37562.7017556458,37653.0391891479,33350.7080223999,42313.0576844482,37683.0432063446,39878.2489368439,39430.0594689331,39735.2548410644,42758.9458137817,35294.970345787,42025.9109837036,38859.486261795,39320.7909167938,40895.3847180176,38869.4088534546,39549.5549766998,40296.9496044006,39490.2396939087,36414.1989098663,39859.6932210693,34800.9622177124,34014.7055001678,35567.8206255036,36007.9374915008,35707.0311234131,33877.5743118896,33823.2841007538,199906.845970825,217504.977090706,216573.789503906,216559.291801392,210885.215633606,225112.687530884,173827.003415222,174404.972924927,170636.97487616,231309.54170105,240245.956382721,226129.532430054,172364.599861313,240491.44003965,145336.118336792,106811.81312915,111422.538664063,210430.003671509,175640.420609253,247927.22455664,189649.991173324,182335.00309497,151524.746842499,171757.395046143,163693.053269989,179057.521042969,174560.669184814,217661.027492188,201421.24484401,170229.050186279,156133.781273437,213529.168429687,151446.583923889,201486.740312622,154278.086116333,188360.095516296,202335.489128906,166964.778730469,234307.931355469,249942.422093567,155858.643910523,135892.31624414,140790.906999206,199837.650624756,199384.298758859,136621.183961609,205211.730852356,194419.308208008,131359.586061768,196923.742335327,133616.762319336,127900.942278839,95564.4276497783,199769.424088623,93027.1809873046,203748.819421875,197276.995969528,132510.285427933,128570.769174866,102822.486593944,209492.561531311,186852.775089844,207608.365895874,102357.227269348,173044.076009766,114022.645914062,128722.507417969,173076.282595001,134555.053878906,124961.349470444,186917.963401489,142873.566164063
,,539.5279,11.93,,271959.85034089,262801.273983216,283450.788950455,247696.548644483,262861.886479187,254265.162315798,266642.849731896,277673.109552181,270982.935748741,247095.960991285,270390.558220377,274575.506017259,284364.850480837,272876.854275793,292666.712327384,286159.595614822,268323.466844149,244822.112694681,230105.655117163,277120.84664782,265895.908170026,250156.434791984,276960.76402806,252061.093446152,273884.844193399,248393.722898521,255494.045039542,260337.779769143,235245.220044624,232893.147740513,245762.699333574,265125.275614498,251630.885226368,253604.326089057,252863.813873059,259072.705130705,255144.17282178,225131.002914099,246815.25655361,251804.637441269,256669.214914498,261478.705810932,244339.131468255,240903.360016854,259282.487020782,243318.351916673,252553.094266316,240963.689063531,239584.147160508,242647.626365353,250007.910804548,251252.187710913,236330.571338716,263427.283577064,245198.043690029,250961.983762166,214547.994278721,235593.819989026,234370.359215604,243597.13636862,240299.082857675,249628.662039597,228927.182144501,234059.679190687,232760.148403135,237067.654736454,217687.192893232,229010.269610526,228860.164600783,247868.402175828,268671.188306963,225565.435737969,,,3549.98057720956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8688.8543674316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58332.0223834687,59991.8809818421,58227.7585390167,,,,49786.4933387291,,62390.4631209031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,129.0535,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91086.9786738278,,,,136572.928628905,151373.554738281,,,111783.206742187,,,,,,,127101.024527343,150120.051046875,,136764.094136718,151777.253214844,117135.461234376,117951.897222656,,,,138581.925494141,104126.566476563,,,,,121052.940175781,115534.044539063,,173352.415820312,,114742.7775,132655.038597657,,125751.092085937,129330.317677734,,,,118736.223294922,105051.399248047,,,,,,,,138853.183675782,,,101381.315800781,102067.56206836,117676.193882813,112394.494570313,,119912.574082031,125995.180722657,153232.889976561,140764.644363282,,173391.489375,170989.7401875,207367.498101563,158459.360261719
,,464.2055,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250338.503387573,256158.339067645,265374.361425187,8160.30033480837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,229.8818,14.65,,206676.920922193,101230.132072266,211752.816962571,107680.941621094,130544.535323678,153910.522350465,217819.751825734,227920.879852789,157194.076448405,114543.177171885,139952.525101088,185454.136227607,171204.915964616,99600.0330476085,205507.844545863,193183.35289225,217762.206955821,195220.539450667,174507.589491648,202079.09927611,186064.253033499,189392.806714142,205726.540790657,190461.477872274,169121.812868405,172752.430577247,190958.1133131,79200.4088666984,219975.770843697,191448.875944307,185078.552681805,95162.0215337292,170196.498445547,153284.110080846,187506.578786481,91245.9918398437,111270.186770767,214289.246557598,197255.212831242,187014.220194447,151812.497103654,166153.569979478,98770.1930765379,198713.268750322,171885.478550607,102614.858098024,167715.912447921,107444.355002865,192224.183639569,187737.785853434,185654.083145454,179096.286547454,186453.038322638,184898.652708692,96452.4103454587,129728.821456392,210871.862876681,186309.970752751,193948.489004093,195560.189253112,107108.841839491,194833.09196891,199788.12603946,233056.637763165,200569.781053379,197108.242285281,182792.684283523,102861.790628257,201499.913750419,211216.28976309,155450.640051891,194504.057622716,15933.3873808522,67618.5929553223,12686.776676497,68159.8499284015,23046.8388419913,42548.6455446035,100998.31179508,24716.2157143595,24455.2518871122,56261.4437481757,51830.2687820793,58871.1725491347,71242.5341066254,73967.8262224049,45901.1567766725,28464.3922154047,16934.7701868897,34002.5129159309,58066.4734956341,7613.61326534393,76786.6900329689,72871.1273156514,23930.2012949216,80063.6826384607,,76353.2220691698,16731.5896446704,11030.5303417969,32975.1131770053,29171.0897794257,101867.924652208,86146.2200303598,37238.5955146482,34658.9563631991,83683.8080655078,35279.324142334,27180.4997410925,20388.3262296759,23547.5707468312,68387.5362686653,66642.8360887619,24911.1780998042,24337.3571779542,33827.9656899415,74151.6377621781,44575.2337569272,65352.43550658,69930.4498347291,71644.0618694637,36072.5459738025,27572.4471540527,63496.2884708003,24967.1343498536,23781.034980688,79543.7058984949,73603.6001791242,55114.088652417,78975.3268779295,125405.70077919,76924.7487937614,80538.1771741688,89120.4692408288,21845.639949137,20260.0373162666,193679.455007629,91043.7284353693,87015.0474845004,80230.8982038098,62573.5111631984,71154.6488139138,84113.1536626993,69238.5616583436,64681.2404768888,70743.7977681132,61829.6797694216,58421.088962117,70963.1459062506,58911.2167581837,49834.2924816458,69955.3121849049,73707.2011190738,59375.9228450604,55319.5180102001,60034.0475147706,54071.8321025387,50079.8885702081,47131.9280192883,67948.4809050299,52320.9140958899,57271.0111981871,51291.8354882538,63929.4849608601,56473.606772306,53967.6761382062,60043.9950333868,53186.9936996989,55048.6772583654,70418.1109767202,57315.6360371737,56936.0538389545,57228.6122810052,82936.9101233961,57182.9810211185,67756.7336192136,62147.8370495763,70325.9413723238,65908.1119179385,51870.4000747225,68599.0753018754,56341.0738176689,65870.3957295577,58613.232660014,50294.0953150373,41895.6256827403,70029.2793450553,51067.7289167927,58445.0898474574,50950.6307049974,68797.9340062867,42225.2428472324,46773.5859004176,63330.3029657649,59254.2649570505,60897.2057382646,65118.949293823,54420.1606811886,65602.166128747,61094.8348442341,75735.7724842572,41628.8769426385,57523.7389016915,49787.5720722652,46327.4053489155,70725.6745574402,39732.3272971013,44794.5677536578,56294.5168747562,64817.2093707988,72658.5696847583,69211.2493970604,72512.7772015934,67553.8931566169,47086.3732190336,52459.5593056639
,,559.4322,14.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199720.686351852,182773.42986734,,,,,280214.442536286,240264.640092384,172132.391001694,142738.444070434,140772.796156296,164373.212080948,138994.731459595,131653.214362305,125453.488524811,126017.150900909,112004.874470093,158304.146598878,129976.344096054,137263.639680389,148237.864163897,160612.925201233,167354.096680771,156828.634744369,120737.255809723,133904.785817047,133928.961067871,125959.774406646,141886.348177963,136309.693500526,134880.470751678,107402.123923919,133250.876380325,119148.989824691,115620.452512146,161644.175542298,104415.345744095,120671.729774872,166077.505136718,146263.878959121,128946.602842621,127885.697083557,103826.342934586,109366.585217369,123835.904900696,126002.528336837,130131.001832092,125081.659957672,112939.804919083,105562.030856766,110137.701711411,113255.960115509,130740.895729904,138852.692953354,134154.894037903,140828.297525604,146278.208686325,124775.126241684,122271.65651207,129943.958736328,113352.2311073,121081.203453277,131331.285902344,124330.415062317,118281.46128772,131203.597612327,118256.131492981,115725.604944703,110779.694144577,102187.846298248,113342.129918244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,511.5022,11.43,,240347.966698912,222692.302262032,238239.312470548,224356.615471535,202468.380412171,220357.453389131,238478.131871304,236997.574524764,230154.056072699,216918.624008189,203229.881861061,235373.844853297,216400.893780738,218018.07432088,223872.051291579,207657.518528177,219422.271081116,230697.615323544,216458.65736987,256694.782321138,220973.121704639,231606.659571923,254867.882229571,214315.639917824,224653.76324256,232504.565491455,230339.825202738,221125.496049319,252807.035937307,217702.329057092,191300.801731819,212681.089625081,215460.237729691,219309.977677385,223466.250939245,200603.674948758,217862.18151426,189580.202887133,228228.685502548,213990.225547703,199333.329970426,224443.606009309,222259.58262838,204958.879240633,221599.334627751,201405.474953556,212436.881890746,219645.634282238,205318.699094607,209130.957022745,213538.805548519,207267.512577054,204928.196483507,212319.692761942,213519.4534283,244615.410207839,186856.130553645,197218.364061278,186201.279552377,197736.961681015,201671.454881611,200175.064435512,210640.697706107,192143.894523116,223842.489404822,216722.170416097,202420.07541034,201091.026112014,192577.542233378,243534.641245157,212249.599206343,188488.026981671,14532.7652512208,,,,32259.8794257817,,,,,,,,15294.7333461914,,,,26068.7035774843,9215.79974191302,,,,,,,,,,,,,,,,41042.7053862301,,,,,,,,,,12411.4901777341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74519.5361557618,68546.005072497,70556.184729889,51905.6626419857,71850.3957985535,53299.5482248155,76959.3296938935,67043.5316922455,78269.0074948068,73689.0465061416,71454.8340546575,66271.0917513732,53411.0940452329,72770.4406406708,71015.3592138978,67673.6211232512,69387.3719478758,78595.3673845215,74039.9737552733,61433.9720164185,66845.0736725465,78049.0053045274,74716.0838765106,64470.8937088975,54032.9326365312,75586.0732894364,69917.255042892,78145.7498815003,54981.1610574363,73719.8870280457,81824.4039420623,58472.7053820671,68897.8256412353,65417.3893314996,65926.6198630167,54332.8372951951,59002.1826826258,76028.3511762543,70374.8309118041,67164.9800423278,58023.8145501389,74296.8746080016,74425.9856706208,56602.1303271427,75815.9829779816,56965.9024938864,53343.1748794384,79190.6441009369,79927.7284694671,78562.7862238312,74373.7868435431,71767.7465603181,56144.5610964665,52747.7026415485,74571.0812766114,71999.2287542114,72474.7421704865,56803.2858776386,72224.6545842187,63051.826168947,43904.1910054849,72912.0388462753,60240.2017802015,59407.461752002,56538.7889139822,75539.7155052797,62749.0292495138,74739.8482717876,71752.7494826661,72806.5795491332,67613.7987618256,83826.4871405028
,,367.3983,10.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14368.5111679689,,,,,,,,4998.35192028806,,12962.5698763257,15496.4484111325,22720.9174511714,,2990.10913842767,,,,,30444.3359062505,,,,3642.38273876945,12313.1796865234,,,,,17842.6999035642,,58604.2847812493,113426.068183593,,89499.8512668451,,9350.08786340329,128376.343551269,41862.5711308594,31471.4198339847,40315.0113251947,,36443.4206240229,28764.4593024901,13745.1856205444,19307.8907988286,19485.6367265621,,55570.9460947261,193588.657640626,37860.0640202638,31565.4694379889,23992.6131884766,64403.1913107905,14784.9383209229,6454.95276562486,38943.8975097659,53442.6503964841,,22975.2961630252,15051.6903925782,26040.5576323243,22142.616386719,,25682.6231923822,24832.3497626951,49122.874875026,23639.7729094238,40271.2569956359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
